trace_name,trace_channel,trace_sampling_rate_hz,trace_component_order,trace_start_time,station_code,station_network_code,station_latitude_deg,station_longitude_deg,station_elevation_m,split,trace_chunk,trace_npts,trace_name_original
"bucket5$377,:3,:6000",HH,100.0,ENZ,2018-05-27T00:01:15.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180527_7530_NO
"bucket5$378,:3,:6000",HH,100.0,ENZ,2018-05-28T00:05:11.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180528_31190_NO
"bucket5$379,:3,:6000",HH,100.0,ENZ,2018-05-28T00:06:24.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180528_38456_NO
"bucket5$380,:3,:6000",HH,100.0,ENZ,2018-05-28T00:08:26.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180528_50672_NO
"bucket5$381,:3,:6000",HH,100.0,ENZ,2018-05-28T00:10:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180528_63715_NO
"bucket5$382,:3,:6000",HH,100.0,ENZ,2018-05-28T00:10:40.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180528_64081_NO
"bucket5$383,:3,:6000",HH,100.0,ENZ,2018-05-28T00:13:59.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180528_83971_NO
"bucket5$384,:3,:6000",HH,100.0,ENZ,2018-05-28T00:14:04.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180528_84472_NO
"bucket8$215,:3,:6000",HH,100.0,ENZ,2018-05-29T00:04:10.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180529_25070_NO
"bucket8$216,:3,:6000",HH,100.0,ENZ,2018-05-29T00:04:41.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180529_28143_NO
"bucket8$217,:3,:6000",HH,100.0,ENZ,2018-05-29T00:08:02.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180529_48228_NO
"bucket5$385,:3,:6000",HH,100.0,ENZ,2018-05-29T00:08:36.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180529_51682_NO
"bucket5$386,:3,:6000",HH,100.0,ENZ,2018-05-29T00:08:51.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180529_53174_NO
"bucket5$387,:3,:6000",HH,100.0,ENZ,2018-05-29T00:09:32.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180529_57252_NO
"bucket5$388,:3,:6000",HH,100.0,ENZ,2018-05-29T00:13:31.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180529_81136_NO
"bucket5$389,:3,:6000",HH,100.0,ENZ,2018-05-02T00:05:51.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180502_35123_NO
"bucket8$218,:3,:6000",HH,100.0,ENZ,2018-05-02T00:06:06.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180502_36606_NO
"bucket5$390,:3,:6000",HH,100.0,ENZ,2018-05-02T00:06:35.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180502_39508_NO
"bucket5$391,:3,:6000",HH,100.0,ENZ,2018-05-02T00:07:32.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180502_45279_NO
"bucket5$392,:3,:6000",HH,100.0,ENZ,2018-05-02T00:08:39.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180502_51965_NO
"bucket5$393,:3,:6000",HH,100.0,ENZ,2018-05-02T00:01:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180502_7309_NO
"bucket5$394,:3,:6000",HH,100.0,ENZ,2018-05-02T00:13:20.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180502_80023_NO
"bucket5$395,:3,:6000",HH,100.0,ENZ,2018-05-30T00:01:47.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180530_10786_NO
"bucket5$396,:3,:6000",HH,100.0,ENZ,2018-05-30T00:01:54.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180530_11414_NO
"bucket9$615,:3,:6000",HH,100.0,ENZ,2018-05-30T00:04:23.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20180530_26353_NO
"bucket5$397,:3,:6000",HH,100.0,ENZ,2018-05-30T00:05:33.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180530_33331_NO
"bucket5$398,:3,:6000",HH,100.0,ENZ,2018-05-30T00:06:21.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180530_38199_NO
"bucket5$399,:3,:6000",HH,100.0,ENZ,2018-05-30T00:10:46.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180530_64684_NO
"bucket5$400,:3,:6000",HH,100.0,ENZ,2018-05-30T00:13:08.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180530_78843_NO
"bucket5$401,:3,:6000",HH,100.0,ENZ,2018-05-31T00:03:45.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180531_22517_NO
"bucket5$402,:3,:6000",HH,100.0,ENZ,2018-05-31T00:07:17.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180531_43706_NO
"bucket9$616,:3,:6000",HH,100.0,ENZ,2018-05-31T00:09:33.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20180531_57378_NO
"bucket5$403,:3,:6000",HH,100.0,ENZ,2018-05-31T00:10:07.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180531_60721_NO
"bucket5$404,:3,:6000",HH,100.0,ENZ,2018-05-31T00:10:17.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180531_61751_NO
"bucket5$405,:3,:6000",HH,100.0,ENZ,2018-05-31T00:12:51.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180531_77117_NO
"bucket5$406,:3,:6000",HH,100.0,ENZ,2018-05-31T00:13:30.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180531_81095_NO
"bucket5$407,:3,:6000",HH,100.0,ENZ,2018-05-03T00:08:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180503_49370_NO
"bucket5$408,:3,:6000",HH,100.0,ENZ,2018-05-03T00:08:48.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180503_52850_NO
"bucket5$409,:3,:6000",HH,100.0,ENZ,2018-05-03T00:08:59.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180503_53960_NO
"bucket9$617,:3,:6000",HH,100.0,ENZ,2018-05-03T00:10:29.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20180503_62939_NO
"bucket5$410,:3,:6000",HH,100.0,ENZ,2018-05-03T00:12:44.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180503_76413_NO
"bucket5$411,:3,:6000",HH,100.0,ENZ,2018-05-03T00:12:44.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180503_76447_NO
"bucket5$412,:3,:6000",HH,100.0,ENZ,2018-05-03T00:13:26.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180503_80627_NO
"bucket9$618,:3,:6000",HH,100.0,ENZ,2018-05-04T00:01:41.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20180504_10160_NO
"bucket8$219,:3,:6000",HH,100.0,ENZ,2018-05-04T00:03:28.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180504_20838_NO
"bucket9$619,:3,:6000",HH,100.0,ENZ,2018-05-04T00:06:59.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20180504_41974_NO
"bucket5$413,:3,:6000",HH,100.0,ENZ,2018-05-04T00:07:02.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180504_42294_NO
"bucket5$414,:3,:6000",HH,100.0,ENZ,2018-05-04T00:07:27.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180504_44702_NO
"bucket8$220,:3,:6000",HH,100.0,ENZ,2018-05-04T00:12:27.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180504_74747_NO
"bucket5$415,:3,:6000",HH,100.0,ENZ,2018-05-04T00:13:08.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180504_78850_NO
"bucket5$416,:3,:6000",HH,100.0,ENZ,2018-05-05T00:00:16.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180505_1615_NO
"bucket5$417,:3,:6000",HH,100.0,ENZ,2018-05-05T00:00:21.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180505_2100_NO
"bucket8$221,:3,:6000",HH,100.0,ENZ,2018-05-05T00:03:50.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180505_23079_NO
"bucket5$418,:3,:6000",HH,100.0,ENZ,2018-05-05T00:04:29.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180505_26928_NO
"bucket5$419,:3,:6000",HH,100.0,ENZ,2018-05-05T00:11:06.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180505_66640_NO
"bucket8$222,:3,:6000",HH,100.0,ENZ,2018-05-05T00:11:41.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180505_70143_NO
"bucket5$420,:3,:6000",HH,100.0,ENZ,2018-05-05T00:01:23.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180505_8370_NO
"bucket5$421,:3,:6000",HH,100.0,ENZ,2018-05-06T00:00:10.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180506_1062_NO
"bucket5$422,:3,:6000",HH,100.0,ENZ,2018-05-06T00:04:09.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180506_24978_NO
"bucket8$223,:3,:6000",HH,100.0,ENZ,2018-05-06T00:04:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180506_27728_NO
"bucket8$224,:3,:6000",HH,100.0,ENZ,2018-05-06T00:05:47.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180506_34705_NO
"bucket5$423,:3,:6000",HH,100.0,ENZ,2018-05-06T00:06:41.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180506_40109_NO
"bucket5$424,:3,:6000",HH,100.0,ENZ,2018-05-06T00:07:22.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180506_44295_NO
"bucket5$425,:3,:6000",HH,100.0,ENZ,2018-05-06T00:08:05.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180506_48551_NO
"bucket5$426,:3,:6000",HH,100.0,ENZ,2018-05-07T00:01:45.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180507_10549_NO
"bucket5$427,:3,:6000",HH,100.0,ENZ,2018-05-07T00:02:42.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180507_16212_NO
"bucket5$428,:3,:6000",HH,100.0,ENZ,2018-05-07T00:02:46.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180507_16680_NO
"bucket5$429,:3,:6000",HH,100.0,ENZ,2018-05-07T00:04:47.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180507_28704_NO
"bucket5$430,:3,:6000",HH,100.0,ENZ,2018-05-07T00:06:10.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180507_37066_NO
"bucket5$431,:3,:6000",HH,100.0,ENZ,2018-05-07T00:06:11.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180507_37111_NO
"bucket5$432,:3,:6000",HH,100.0,ENZ,2018-05-07T00:09:48.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180507_58890_NO
"bucket5$433,:3,:6000",HH,100.0,ENZ,2018-05-08T00:03:46.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180508_22673_NO
"bucket5$434,:3,:6000",HH,100.0,ENZ,2018-05-08T00:04:18.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180508_25810_NO
"bucket9$620,:3,:6000",HH,100.0,ENZ,2018-05-08T00:06:02.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20180508_36219_NO
"bucket5$435,:3,:6000",HH,100.0,ENZ,2018-05-08T00:11:39.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180508_69965_NO
"bucket5$436,:3,:6000",HH,100.0,ENZ,2018-05-08T00:12:05.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180508_72502_NO
"bucket5$437,:3,:6000",HH,100.0,ENZ,2018-05-08T00:12:23.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180508_74351_NO
"bucket5$438,:3,:6000",HH,100.0,ENZ,2018-05-08T00:14:00.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180508_84033_NO
"bucket8$225,:3,:6000",HH,100.0,ENZ,2018-05-09T00:03:14.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180509_19411_NO
"bucket8$226,:3,:6000",HH,100.0,ENZ,2018-05-09T00:06:23.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180509_38343_NO
"bucket5$439,:3,:6000",HH,100.0,ENZ,2018-05-09T00:10:19.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180509_61958_NO
"bucket5$440,:3,:6000",HH,100.0,ENZ,2018-05-09T00:10:29.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180509_62985_NO
"bucket5$441,:3,:6000",HH,100.0,ENZ,2018-05-09T00:10:39.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180509_63987_NO
"bucket8$227,:3,:6000",HH,100.0,ENZ,2018-05-09T00:10:54.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180509_65401_NO
"bucket5$442,:3,:6000",HH,100.0,ENZ,2018-05-09T00:12:46.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180509_76605_NO
"bucket8$228,:3,:6000",HH,100.0,ENZ,2018-06-10T00:02:08.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180610_12823_NO
"bucket5$443,:3,:6000",HH,100.0,ENZ,2018-06-10T00:06:08.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180610_36840_NO
"bucket5$444,:3,:6000",HH,100.0,ENZ,2018-06-10T00:10:09.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180610_60940_NO
"bucket5$445,:3,:6000",HH,100.0,ENZ,2018-06-10T00:10:49.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180610_64948_NO
"bucket8$229,:3,:6000",HH,100.0,ENZ,2018-06-10T00:11:38.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180610_69805_NO
"bucket8$230,:3,:6000",HH,100.0,ENZ,2018-06-10T00:12:56.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180610_77636_NO
"bucket5$446,:3,:6000",HH,100.0,ENZ,2018-06-10T00:13:00.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180610_78098_NO
"bucket5$447,:3,:6000",HH,100.0,ENZ,2018-06-11T00:02:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180611_15727_NO
"bucket5$448,:3,:6000",HH,100.0,ENZ,2018-06-11T00:07:02.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180611_42299_NO
"bucket5$449,:3,:6000",HH,100.0,ENZ,2018-06-11T00:07:53.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180611_47342_NO
"bucket5$450,:3,:6000",HH,100.0,ENZ,2018-06-11T00:07:57.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180611_47723_NO
"bucket5$451,:3,:6000",HH,100.0,ENZ,2018-06-11T00:11:27.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180611_68707_NO
"bucket8$231,:3,:6000",HH,100.0,ENZ,2018-06-11T00:12:35.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180611_75549_NO
"bucket8$232,:3,:6000",HH,100.0,ENZ,2018-06-11T00:14:01.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180611_84111_NO
"bucket5$452,:3,:6000",HH,100.0,ENZ,2018-06-12T00:01:42.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180612_10284_NO
"bucket5$453,:3,:6000",HH,100.0,ENZ,2018-06-12T00:02:00.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180612_12012_NO
"bucket5$454,:3,:6000",HH,100.0,ENZ,2018-06-12T00:00:12.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180612_1249_NO
"bucket8$233,:3,:6000",HH,100.0,ENZ,2018-06-12T00:07:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180612_43348_NO
"bucket8$234,:3,:6000",HH,100.0,ENZ,2018-06-12T00:00:05.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180612_514_NO
"bucket5$455,:3,:6000",HH,100.0,ENZ,2018-06-12T00:11:17.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180612_67733_NO
"bucket5$456,:3,:6000",HH,100.0,ENZ,2018-06-12T00:13:54.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180612_83451_NO
"bucket5$457,:3,:6000",HH,100.0,ENZ,2018-06-13T00:02:11.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180613_13141_NO
"bucket5$458,:3,:6000",HH,100.0,ENZ,2018-06-13T00:03:00.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180613_18011_NO
"bucket5$459,:3,:6000",HH,100.0,ENZ,2018-06-13T00:05:08.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180613_30876_NO
"bucket5$460,:3,:6000",HH,100.0,ENZ,2018-06-13T00:09:55.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180613_59580_NO
"bucket5$461,:3,:6000",HH,100.0,ENZ,2018-06-13T00:10:11.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180613_61154_NO
"bucket5$462,:3,:6000",HH,100.0,ENZ,2018-06-13T00:10:18.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180613_61880_NO
"bucket5$463,:3,:6000",HH,100.0,ENZ,2018-06-13T00:11:57.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180613_71761_NO
"bucket5$464,:3,:6000",HH,100.0,ENZ,2018-06-14T00:06:27.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180614_38739_NO
"bucket5$465,:3,:6000",HH,100.0,ENZ,2018-06-14T00:06:35.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180614_39528_NO
"bucket5$466,:3,:6000",HH,100.0,ENZ,2018-06-14T00:07:51.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180614_47196_NO
"bucket5$467,:3,:6000",HH,100.0,ENZ,2018-06-14T00:08:01.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180614_48128_NO
"bucket5$468,:3,:6000",HH,100.0,ENZ,2018-06-14T00:08:07.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180614_48789_NO
"bucket9$621,:3,:6000",HH,100.0,ENZ,2018-06-14T00:09:02.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20180614_54200_NO
"bucket9$622,:3,:6000",HH,100.0,ENZ,2018-06-14T00:10:34.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20180614_63497_NO
"bucket5$469,:3,:6000",HH,100.0,ENZ,2018-06-15T00:02:38.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180615_15801_NO
"bucket5$470,:3,:6000",HH,100.0,ENZ,2018-06-15T00:00:17.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180615_1753_NO
"bucket5$471,:3,:6000",HH,100.0,ENZ,2018-06-15T00:03:10.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180615_19026_NO
"bucket9$623,:3,:6000",HH,100.0,ENZ,2018-06-15T00:04:08.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20180615_24884_NO
"bucket5$472,:3,:6000",HH,100.0,ENZ,2018-06-15T00:04:35.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180615_27583_NO
"bucket9$624,:3,:6000",HH,100.0,ENZ,2018-06-15T00:12:14.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20180615_73441_NO
"bucket5$473,:3,:6000",HH,100.0,ENZ,2018-06-15T00:13:40.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180615_82094_NO
"bucket5$474,:3,:6000",HH,100.0,ENZ,2018-06-16T00:01:50.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180616_11067_NO
"bucket8$235,:3,:6000",HH,100.0,ENZ,2018-06-16T00:02:07.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180616_12753_NO
"bucket5$475,:3,:6000",HH,100.0,ENZ,2018-06-16T00:02:32.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180616_15255_NO
"bucket8$236,:3,:6000",HH,100.0,ENZ,2018-06-16T00:05:58.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20180616_35869_NO
"bucket5$476,:3,:6000",HH,100.0,ENZ,2018-06-16T00:08:41.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180616_52161_NO
"bucket5$477,:3,:6000",HH,100.0,ENZ,2018-06-16T00:12:11.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20180616_73101_NO
