index,trace_name,trace_channel,trace_sampling_rate_hz,trace_component_order,trace_start_time,station_code,station_network_code,station_latitude_deg,station_longitude_deg,station_elevation_m,split,trace_chunk,trace_npts,trace_name_original
7475,"bucket9$464,:3,:6000",HH,100.0,ENZ,2018-11-15T21:21:23.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181115_7688390_NO
7476,"bucket9$465,:3,:6000",HH,100.0,ENZ,2018-11-16T02:33:30.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181116_921083_NO
7477,"bucket6$109,:3,:6000",HH,100.0,ENZ,2018-11-16T21:25:33.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181116_7713303_NO
7478,"bucket6$110,:3,:6000",HH,100.0,ENZ,2018-11-17T04:21:26.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181117_1568680_NO
7479,"bucket9$466,:3,:6000",HH,100.0,ENZ,2018-11-17T12:15:59.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181117_4415928_NO
7480,"bucket6$111,:3,:6000",HH,100.0,ENZ,2018-11-16T14:58:45.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181116_5392513_NO
7481,"bucket6$112,:3,:6000",HH,100.0,ENZ,2018-11-17T13:57:49.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181117_5026930_NO
7482,"bucket6$113,:3,:6000",HH,100.0,ENZ,2018-11-17T15:16:55.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181117_5501594_NO
7483,"bucket6$114,:3,:6000",HH,100.0,ENZ,2018-11-17T04:00:38.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181117_1443842_NO
7484,"bucket6$115,:3,:6000",HH,100.0,ENZ,2018-11-17T18:45:48.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181117_6754849_NO
7485,"bucket6$116,:3,:6000",HH,100.0,ENZ,2018-11-14T04:35:05.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181114_1650553_NO
7486,"bucket9$467,:3,:6000",HH,100.0,ENZ,2018-11-18T10:32:27.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181118_3794778_NO
7487,"bucket6$117,:3,:6000",HH,100.0,ENZ,2018-11-18T12:08:39.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181118_4371974_NO
7488,"bucket6$118,:3,:6000",HH,100.0,ENZ,2018-11-18T04:28:04.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181118_1608474_NO
7489,"bucket6$119,:3,:6000",HH,100.0,ENZ,2018-11-18T09:50:19.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181118_3541997_NO
7490,"bucket6$120,:3,:6000",HH,100.0,ENZ,2018-11-18T11:20:34.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181118_4083462_NO
7491,"bucket6$121,:3,:6000",HH,100.0,ENZ,2018-11-17T01:54:37.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181117_687779_NO
7492,"bucket6$122,:3,:6000",HH,100.0,ENZ,2018-11-17T21:43:22.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181117_7820264_NO
7493,"bucket6$123,:3,:6000",HH,100.0,ENZ,2018-11-18T17:12:43.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181118_6196315_NO
7494,"bucket8$758,:3,:6000",HH,100.0,ENZ,2018-11-18T17:32:51.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20181118_6317106_NO
7495,"bucket6$124,:3,:6000",HH,100.0,ENZ,2018-11-19T06:59:49.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181119_2518934_NO
7496,"bucket9$468,:3,:6000",HH,100.0,ENZ,2018-11-19T00:49:08.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181119_294888_NO
7497,"bucket6$125,:3,:6000",HH,100.0,ENZ,2018-11-19T08:25:17.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181119_3031756_NO
7498,"bucket9$469,:3,:6000",HH,100.0,ENZ,2018-11-19T10:40:30.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181119_3843006_NO
7499,"bucket6$126,:3,:6000",HH,100.0,ENZ,2018-11-19T12:48:29.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181119_4610983_NO
7500,"bucket9$470,:3,:6000",HH,100.0,ENZ,2018-11-19T15:29:30.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181119_5577084_NO
7501,"bucket6$127,:3,:6000",HH,100.0,ENZ,2018-11-19T18:42:40.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181119_6736068_NO
7502,"bucket9$471,:3,:6000",HH,100.0,ENZ,2018-11-18T02:41:51.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181118_971142_NO
7503,"bucket6$128,:3,:6000",HH,100.0,ENZ,2018-11-19T02:23:59.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181119_863955_NO
7504,"bucket6$129,:3,:6000",HH,100.0,ENZ,2018-11-20T02:58:15.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181120_1069551_NO
7505,"bucket9$472,:3,:6000",HH,100.0,ENZ,2018-11-20T03:12:55.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181120_1157508_NO
7506,"bucket9$473,:3,:6000",HH,100.0,ENZ,2018-11-20T10:38:55.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181120_3833556_NO
7507,"bucket8$759,:3,:6000",HH,100.0,ENZ,2018-11-20T13:44:25.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20181120_4946505_NO
7508,"bucket6$130,:3,:6000",HH,100.0,ENZ,2018-11-20T17:39:02.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181120_6354299_NO
7509,"bucket6$131,:3,:6000",HH,100.0,ENZ,2018-11-21T18:04:22.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181121_6506258_NO
7510,"bucket6$132,:3,:6000",HH,100.0,ENZ,2018-11-20T18:59:21.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181120_6836126_NO
7511,"bucket8$760,:3,:6000",HH,100.0,ENZ,2018-11-20T21:55:17.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20181120_7891769_NO
7512,"bucket6$133,:3,:6000",HH,100.0,ENZ,2018-11-21T09:15:33.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181121_3333383_NO
7513,"bucket6$134,:3,:6000",HH,100.0,ENZ,2018-11-21T19:36:22.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181121_7058291_NO
7514,"bucket6$135,:3,:6000",HH,100.0,ENZ,2018-11-21T00:06:04.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181121_36423_NO
7515,"bucket8$761,:3,:6000",HH,100.0,ENZ,2018-11-21T10:31:09.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20181121_3786900_NO
7516,"bucket6$136,:3,:6000",HH,100.0,ENZ,2018-11-22T07:10:22.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181122_2582275_NO
7517,"bucket6$137,:3,:6000",HH,100.0,ENZ,2018-11-20T18:52:33.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181120_6795304_NO
7518,"bucket9$474,:3,:6000",HH,100.0,ENZ,2018-11-22T03:29:59.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181122_1259981_NO
7519,"bucket6$138,:3,:6000",HH,100.0,ENZ,2018-11-21T12:33:33.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181121_4521397_NO
7520,"bucket6$139,:3,:6000",HH,100.0,ENZ,2018-11-22T00:56:24.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181122_338486_NO
7521,"bucket6$140,:3,:6000",HH,100.0,ENZ,2018-11-21T01:19:21.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181121_476179_NO
7522,"bucket6$141,:3,:6000",HH,100.0,ENZ,2018-11-22T15:21:06.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181122_5526652_NO
7523,"bucket6$142,:3,:6000",HH,100.0,ENZ,2018-11-23T04:53:21.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181123_1760112_NO
7524,"bucket9$475,:3,:6000",HH,100.0,ENZ,2018-11-23T11:28:23.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181123_4130329_NO
7525,"bucket6$143,:3,:6000",HH,100.0,ENZ,2018-11-22T18:07:44.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181122_6526492_NO
7526,"bucket9$476,:3,:6000",HH,100.0,ENZ,2018-11-22T18:54:39.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181122_6807924_NO
7527,"bucket9$477,:3,:6000",HH,100.0,ENZ,2018-11-22T15:22:30.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181122_5535099_NO
7528,"bucket6$144,:3,:6000",HH,100.0,ENZ,2018-11-23T11:55:57.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181123_4295711_NO
7529,"bucket6$145,:3,:6000",HH,100.0,ENZ,2018-11-22T02:30:41.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181122_904154_NO
7530,"bucket6$146,:3,:6000",HH,100.0,ENZ,2018-11-23T16:44:11.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181123_6025125_NO
7531,"bucket6$147,:3,:6000",HH,100.0,ENZ,2018-11-23T18:27:25.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181123_6644560_NO
7532,"bucket8$762,:3,:6000",HH,100.0,ENZ,2018-11-23T19:35:11.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20181123_7051120_NO
7533,"bucket6$148,:3,:6000",HH,100.0,ENZ,2018-11-23T22:03:24.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181123_7940401_NO
7534,"bucket6$149,:3,:6000",HH,100.0,ENZ,2018-11-23T13:23:10.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181123_4819012_NO
7535,"bucket6$150,:3,:6000",HH,100.0,ENZ,2018-11-24T02:48:25.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181124_1010563_NO
7536,"bucket6$151,:3,:6000",HH,100.0,ENZ,2018-11-24T03:35:26.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181124_1292637_NO
7537,"bucket6$152,:3,:6000",HH,100.0,ENZ,2018-11-24T04:50:42.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181124_1744210_NO
7538,"bucket6$153,:3,:6000",HH,100.0,ENZ,2018-11-24T07:07:53.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181124_2567394_NO
7539,"bucket6$154,:3,:6000",HH,100.0,ENZ,2018-11-24T07:51:10.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181124_2827055_NO
7540,"bucket6$155,:3,:6000",HH,100.0,ENZ,2018-11-24T22:15:51.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181124_8015130_NO
7541,"bucket9$478,:3,:6000",HH,100.0,ENZ,2018-11-24T08:18:22.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181124_2990271_NO
7542,"bucket6$156,:3,:6000",HH,100.0,ENZ,2018-11-24T02:34:08.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181124_924885_NO
7543,"bucket6$157,:3,:6000",HH,100.0,ENZ,2018-11-25T05:23:11.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181125_1939165_NO
7544,"bucket6$158,:3,:6000",HH,100.0,ENZ,2018-11-25T05:55:50.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181125_2135095_NO
7545,"bucket6$159,:3,:6000",HH,100.0,ENZ,2018-11-21T05:07:57.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181121_1847731_NO
7546,"bucket6$160,:3,:6000",HH,100.0,ENZ,2018-11-25T20:10:48.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181125_7264803_NO
7547,"bucket6$161,:3,:6000",HH,100.0,ENZ,2018-11-25T04:21:50.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181125_1571027_NO
7548,"bucket6$162,:3,:6000",HH,100.0,ENZ,2018-11-25T21:52:51.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181125_7877128_NO
7549,"bucket6$163,:3,:6000",HH,100.0,ENZ,2018-11-25T19:03:00.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181125_6858003_NO
7550,"bucket6$164,:3,:6000",HH,100.0,ENZ,2018-11-25T22:33:23.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181125_8120331_NO
7551,"bucket6$165,:3,:6000",HH,100.0,ENZ,2018-11-26T03:20:13.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181126_1201337_NO
7552,"bucket6$166,:3,:6000",HH,100.0,ENZ,2018-11-26T04:45:31.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181126_1713166_NO
7553,"bucket8$763,:3,:6000",HH,100.0,ENZ,2018-11-25T20:01:34.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20181125_7209472_NO
7554,"bucket6$167,:3,:6000",HH,100.0,ENZ,2018-11-26T05:27:43.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181126_1966337_NO
7555,"bucket6$168,:3,:6000",HH,100.0,ENZ,2018-11-26T09:16:20.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181126_3338020_NO
7556,"bucket6$169,:3,:6000",HH,100.0,ENZ,2018-11-26T10:56:44.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181126_3940473_NO
7557,"bucket6$170,:3,:6000",HH,100.0,ENZ,2018-11-26T13:34:21.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181126_4886121_NO
7558,"bucket6$171,:3,:6000",HH,100.0,ENZ,2018-11-26T21:27:49.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181126_7726917_NO
7559,"bucket8$764,:3,:6000",HH,100.0,ENZ,2018-11-27T11:01:44.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20181127_3970440_NO
7560,"bucket6$172,:3,:6000",HH,100.0,ENZ,2018-11-27T11:54:30.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181127_4287029_NO
7561,"bucket8$765,:3,:6000",HH,100.0,ENZ,2018-11-26T00:50:19.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20181126_301930_NO
7562,"bucket6$173,:3,:6000",HH,100.0,ENZ,2018-11-27T11:16:44.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181127_4060458_NO
7563,"bucket6$174,:3,:6000",HH,100.0,ENZ,2018-11-27T13:00:21.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181127_4682161_NO
7564,"bucket6$175,:3,:6000",HH,100.0,ENZ,2018-11-27T01:49:18.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181127_655893_NO
7565,"bucket6$176,:3,:6000",HH,100.0,ENZ,2018-11-27T02:01:02.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181127_726274_NO
7566,"bucket6$177,:3,:6000",HH,100.0,ENZ,2018-11-29T02:58:45.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181129_1072548_NO
7567,"bucket9$479,:3,:6000",HH,100.0,ENZ,2018-11-29T11:34:15.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181129_4165590_NO
7568,"bucket6$178,:3,:6000",HH,100.0,ENZ,2018-11-27T02:01:53.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181127_731355_NO
7569,"bucket6$179,:3,:6000",HH,100.0,ENZ,2018-11-27T23:07:13.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181127_8323354_NO
7570,"bucket6$180,:3,:6000",HH,100.0,ENZ,2018-11-29T13:39:23.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181129_4916325_NO
7571,"bucket6$181,:3,:6000",HH,100.0,ENZ,2018-11-29T15:40:35.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181129_5643510_NO
7572,"bucket6$182,:3,:6000",HH,100.0,ENZ,2018-11-29T19:50:15.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181129_7141596_NO
7573,"bucket6$183,:3,:6000",HH,100.0,ENZ,2018-11-29T18:36:55.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181129_6701506_NO
7574,"bucket6$184,:3,:6000",HH,100.0,ENZ,2018-11-29T13:57:34.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181129_5025436_NO
7575,"bucket6$185,:3,:6000",HH,100.0,ENZ,2018-11-29T20:14:58.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181129_7289807_NO
7576,"bucket9$480,:3,:6000",HH,100.0,ENZ,2018-11-30T05:16:49.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181130_1900900_NO
7577,"bucket9$481,:3,:6000",HH,100.0,ENZ,2018-11-30T05:26:10.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181130_1957018_NO
7578,"bucket6$186,:3,:6000",HH,100.0,ENZ,2018-11-30T00:04:10.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181130_25099_NO
7579,"bucket6$187,:3,:6000",HH,100.0,ENZ,2018-11-30T00:43:35.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181130_261534_NO
7580,"bucket6$188,:3,:6000",HH,100.0,ENZ,2018-11-30T08:33:38.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181130_3081851_NO
7581,"bucket9$482,:3,:6000",HH,100.0,ENZ,2018-11-30T13:26:46.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181130_4840694_NO
7582,"bucket6$189,:3,:6000",HH,100.0,ENZ,2018-11-30T15:42:57.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181130_5657747_NO
7583,"bucket6$190,:3,:6000",HH,100.0,ENZ,2018-11-30T22:27:43.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181130_8086395_NO
7584,"bucket6$191,:3,:6000",HH,100.0,ENZ,2018-12-01T03:39:34.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181201_1317455_NO
7585,"bucket9$483,:3,:6000",HH,100.0,ENZ,2018-12-01T03:55:28.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181201_1412837_NO
7586,"bucket8$766,:3,:6000",HH,100.0,ENZ,2018-12-01T14:42:32.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20181201_5295204_NO
7587,"bucket8$767,:3,:6000",HH,100.0,ENZ,2018-12-01T17:45:48.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20181201_6394854_NO
7588,"bucket9$484,:3,:6000",HH,100.0,ENZ,2018-12-01T19:39:07.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181201_7074758_NO
7589,"bucket6$192,:3,:6000",HH,100.0,ENZ,2018-12-01T16:03:58.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181201_5783847_NO
7590,"bucket6$193,:3,:6000",HH,100.0,ENZ,2018-12-01T04:24:09.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181201_1584925_NO
7591,"bucket6$194,:3,:6000",HH,100.0,ENZ,2018-12-01T21:36:05.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181201_7776568_NO
7592,"bucket6$195,:3,:6000",HH,100.0,ENZ,2018-12-02T09:43:10.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181202_3499067_NO
7593,"bucket6$196,:3,:6000",HH,100.0,ENZ,2018-12-02T10:07:24.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181202_3644494_NO
7594,"bucket6$197,:3,:6000",HH,100.0,ENZ,2018-12-02T18:57:30.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181202_6825045_NO
7595,"bucket6$198,:3,:6000",HH,100.0,ENZ,2018-12-02T19:45:21.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181202_7112197_NO
7596,"bucket6$199,:3,:6000",HH,100.0,ENZ,2018-12-02T20:27:30.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181202_7365076_NO
7597,"bucket6$200,:3,:6000",HH,100.0,ENZ,2018-12-02T14:51:31.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181202_5349170_NO
7598,"bucket9$485,:3,:6000",HH,100.0,ENZ,2018-12-02T13:16:08.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181202_4776890_NO
7599,"bucket9$486,:3,:6000",HH,100.0,ENZ,2018-12-02T22:27:10.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181202_8083081_NO
7600,"bucket6$201,:3,:6000",HH,100.0,ENZ,2018-12-03T04:57:11.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181203_1783185_NO
7601,"bucket6$202,:3,:6000",HH,100.0,ENZ,2018-12-03T05:29:48.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181203_1978829_NO
7602,"bucket9$487,:3,:6000",HH,100.0,ENZ,2018-12-03T05:41:12.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20181203_2047251_NO
